Athlete,Sport,Date,Competition,Comp Set,Class,Discipline,Discipline_AR,Phase,Gender,Age,Rank,Result,Medal,Wind,Attempt,Lane_Heat,Reaction_Time,Split_Times,Status,Country,Detection_Method,Source_URL
Obaid Alnuaimi,Athletics,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men’s 10000 Metres,سباق 10000 متر رجال,Final,Men,,3,32:29.43,B,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0792
Abdikani Hamid,Athletics,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men’s 10000 Metres,سباق 10000 متر رجال,Final,Men,,1,30:37.70,G,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0792
Oman (Team),Athletics,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men’s 4x100 Metres Relay,4×100 متر تتابع رجال,Final,Men,,1,40.08,G,,,,,,Official,OMA,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0739
United Arab Emirates (Team),Athletics,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Men’s 4x100 Metres Relay,4×100 متر تتابع رجال,Final,Men,,12,47.38,S,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0739
Bahrain (Team),Athletics,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Women’s 4x100 Metres Relay,4×100 متر تتابع سيدات,Final,Women,,1,45.09,G,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0740
Oman (Team),Athletics,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Women’s 4x100 Metres Relay,4×100 متر تتابع سيدات,Final,Women,,2,49.92,S,,,,,,Official,OMA,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0740
United Arab Emirates (Team),Athletics,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Women’s 4x100 Metres Relay,4×100 متر تتابع سيدات,Final,Women,,3,54.39,B,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0740
Saudi Arabia (Team),Athletics,2026-05-15,4th GCC Games Doha 2026,GCC Games,,Women’s 4x100 Metres Relay,4×100 متر تتابع سيدات,Final,Women,,4,55.97,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0740
Ali Beedh,Athletics,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men’s 100 Metres,100 متر رجال,Decathlon,Men,,2,11.24,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0741
Abdullah Alameer,Athletics,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men’s 100 Metres,100 متر رجال,Decathlon,Men,,3,11.42,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0741
Muhsin Aldabboos,Athletics,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men’s 100 Metres,100 متر رجال,Decathlon,Men,,1,11.04,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0741
Muhsin Aldabboos,Athletics,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men’s Long Jump,الوثب الطويل رجال,Decathlon,Men,,2,6.99,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0742
Abdullah Alameer,Athletics,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men’s Long Jump,الوثب الطويل رجال,Decathlon,Men,,3,6.43,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0742
Ali Beedh,Athletics,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men’s Long Jump,الوثب الطويل رجال,Decathlon,Men,,1,7.04,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0742
Ali Beedh,Athletics,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men’s Shot Put,دفع الجلة رجال,Decathlon,Men,,1,13.21,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0743
Abdullah Alameer,Athletics,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men’s Shot Put,دفع الجلة رجال,Decathlon,Men,,3,11.06,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0743
Muhsin Aldabboos,Athletics,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men’s Shot Put,دفع الجلة رجال,Decathlon,Men,,,,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0743
Ali Beedh,Athletics,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men’s High Jump,الوثب العالي رجال,Decathlon,Men,,1,1.79,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0744
Abdullah Alameer,Athletics,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men’s High Jump,الوثب العالي رجال,Decathlon,Men,,2,1.73,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0744
Muhsin Aldabboos,Athletics,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men’s High Jump,الوثب العالي رجال,Decathlon,Men,,3,1.73,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0744
Samar Mansouri,Athletics,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Women’s Triple Jump,الوثب الثلاثي سيدات,Final,Women,,2,10.18,S,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0745
Aisha Alkhedher,Athletics,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Women’s Triple Jump,الوثب الثلاثي سيدات,Final,Women,,1,11.47,G,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0745
Bassem Hemeida,Athletics,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men’s 400M Hurdles,400 متر حواجز رجال,Final,Men,,2,49.28,S,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0746
Muath Abdalla,Athletics,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men’s 400M Hurdles,400 متر حواجز رجال,Final,Men,,3,58.04,B,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0746
Abderrahman Alsaleck,Athletics,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men’s 400M Hurdles,400 متر حواجز رجال,Final,Men,,1,48.85,G,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0746
Salma Almarri,Athletics,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Women’s Hammer Throw,رمي المطرقة سيدات,Final,Women,,1,52.63,G,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0747
Shaikha Alsaqhan,Athletics,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Women’s Hammer Throw,رمي المطرقة سيدات,Final,Women,,3,19.17,B,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0747
Alyaziah Doei,Athletics,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Women’s Hammer Throw,رمي المطرقة سيدات,Final,Women,,,,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0747
Fajer Ghulam,Athletics,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Women’s Hammer Throw,رمي المطرقة سيدات,Final,Women,,2,45.34,S,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0747
Mahra Enqelya,Athletics,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Women’s 400M Hurdles,400 متر حواجز سيدات,Final,Women,,2,1:02.76,S,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0748
Sara Ali,Athletics,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Women’s 400M Hurdles,400 متر حواجز سيدات,Final,Women,,1,1:01.94,G,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0748
Oluwakemi Adekoya,Athletics,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Women’s 400M Hurdles,400 متر حواجز سيدات,Final,Women,,3,DNF,,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0748
Abdulrahman Mohammed,Athletics,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men’s Triple Jump,الوثب الثلاثي رجال,Final,Men,,2,14.96,S,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0750
Salim Al Rawahi,Athletics,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men’s Triple Jump,الوثب الثلاثي رجال,Final,Men,,1,15.31,G,,,,,,Official,OMA,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0750
Sami Bakheet,Athletics,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men’s Triple Jump,الوثب الثلاثي رجال,Final,Men,,3,DNS,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0750
Tigest Mekonen,Athletics,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Women’s 3000M Steeplechase,3000 متر موانع سيدات,Final,Women,,1,10:30.41,G,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0751
Haya Altewajer,Athletics,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Women’s 3000M Steeplechase,3000 متر موانع سيدات,Final,Women,,2,11:54.69,S,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0751
Alya Almheiri,Athletics,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Women’s 3000M Steeplechase,3000 متر موانع سيدات,Final,Women,,3,12:08.73,B,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0751
Ali Beedh,Athletics,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men’s 400 Metres,400 متر رجال,Decathlon,Men,,1,49.98,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0752
Muhsin Aldabboos,Athletics,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men’s 400 Metres,400 متر رجال,Decathlon,Men,,2,50.80,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0752
Abdullah Alameer,Athletics,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Men’s 400 Metres,400 متر رجال,Decathlon,Men,,3,54.55,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0752
Bahrain (Team),Athletics,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Mixed 4x400 Metres Relay,4×400 متر تتابع مختلط,Final,Mixed,,1,3:21.44,G,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0753
Qatar (Team),Athletics,2026-05-16,4th GCC Games Doha 2026,GCC Games,,Mixed 4x400 Metres Relay,4×400 متر تتابع مختلط,Final,Mixed,,2,3:23.37,S,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0753
Ali Beedh,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s 110M Hurdles,110 متر حواجز رجال,Decathlon,Men,,,,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0754
Muhsin Aldabboos,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s 110M Hurdles,110 متر حواجز رجال,Decathlon,Men,,2,15.14,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0754
Abdullah Alameer,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s 110M Hurdles,110 متر حواجز رجال,Decathlon,Men,,1,15.13,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0754
Ali Beedh,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Discus Throw,رمي القرص رجال,Decathlon,Men,,1,41,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0755
Muhsin Aldabboos,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Discus Throw,رمي القرص رجال,Decathlon,Men,,2,35.94,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0755
Abdullah Alameer,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Discus Throw,رمي القرص رجال,Decathlon,Men,,,,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0755
Ali Beedh,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Pole Vault,القفز بالزانة رجال,Decathlon,Men,,2,4.20,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0756
Muhsin Aldabboos,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Pole Vault,القفز بالزانة رجال,Decathlon,Men,,1,4.3,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0756
Abdullah Alameer,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Pole Vault,القفز بالزانة رجال,Decathlon,Men,,3,3.50,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0756
Ali Beedh,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Javelin Throw,رمي الرمح رجال,Decathlon,Men,,1,60.60,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0757
Muhsin Aldabboos,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Javelin Throw,رمي الرمح رجال,Decathlon,Men,,2,41.17,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0757
Abdullah Alameer,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Javelin Throw,رمي الرمح رجال,Decathlon,Men,,3,35.80,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0757
Salma Hamid,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Women’s High Jump,الوثب العالي سيدات,Final,Women,,3,1.40,B,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0758
Aliya Al Mughairi,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Women’s High Jump,الوثب العالي سيدات,Final,Women,,1,1.60,G,,,,,,Official,OMA,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0758
ALAA  SOLIMAN,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Women’s High Jump,الوثب العالي سيدات,Final,Women,,2,1.40,S,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0758
Hebah Omar,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Women’s 200 Metres,200 متر سيدات,Final,Women,,4,24.56,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0759
Lujain Alhumaid,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Women’s 200 Metres,200 متر سيدات,Final,Women,,9,DNS,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0759
Fatma Alblooshi,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Women’s 200 Metres,200 متر سيدات,Final,Women,,8,26.19,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0759
Dana Salem,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Women’s 200 Metres,200 متر سيدات,Final,Women,,3,24.44,B,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0759
Azza Al Yaarubi,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Women’s 200 Metres,200 متر سيدات,Final,Women,,5,25.11,,,,,,,Official,OMA,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0759
Hanaa Al Qassimi,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Women’s 200 Metres,200 متر سيدات,Final,Women,,7,25.70,,,,,,,Official,OMA,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0759
Aisha Abdullah,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Women’s 200 Metres,200 متر سيدات,Final,Women,,2,23.40,S,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0759
Raihanah Garoubah,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Women’s 200 Metres,200 متر سيدات,Final,Women,,1,23.23,G,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0759
Fatima Alhosani,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Women’s Shot Put,دفع الجلة سيدات,Final,Women,,2,13.13,S,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0760
Shaikha Alsaqhan,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Women’s Shot Put,دفع الجلة سيدات,Final,Women,,3,12.02,B,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0760
Noora Jasim,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Women’s Shot Put,دفع الجلة سيدات,Final,Women,,1,15.29,G,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0760
Ali Al Balushi,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s 200 Metres,200 متر رجال,Final,Men,,1,20.48,G,,,,,,Official,OMA,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0761
Abdulaziz Atafi,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s 200 Metres,200 متر رجال,Final,Men,,2,20.48,S,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0761
Ali Haji,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s 200 Metres,200 متر رجال,Final,Men,,3,20.80,B,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0761
Rashid Al Aasmi,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s 200 Metres,200 متر رجال,Final,Men,,4,20.91,,,,,,,Official,OMA,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0761
Abdullahi Moshood,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s 200 Metres,200 متر رجال,Final,Men,,5,21.30,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0761
Khalid Adoum,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s 200 Metres,200 متر رجال,Final,Men,,6,21.45,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0761
Mohammed Abdullah,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s 200 Metres,200 متر رجال,Final,Men,,7,DNS,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0761
Abdikani Hamid,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s 5000 Metres,5000 متر رجال,Final,Men,,1,14:54.95,G,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0762
Dawit Admasu,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s 5000 Metres,5000 متر رجال,Final,Men,,2,15:03.19,S,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0762
Obaid Alnuaimi,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s 5000 Metres,5000 متر رجال,Final,Men,,3,16:06.57,B,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0762
Abubakr Dihy,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Discus Throw,رمي القرص رجال,Final,Men,,4,55.94,,,,,,,Official,KSA,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0763
Mahamat Mahamat,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Discus Throw,رمي القرص رجال,Final,Men,,3,57.49,B,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0763
Moaaz Ibrahim,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Discus Throw,رمي القرص رجال,Final,Men,,2,58.60,S,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0763
Abdullah Zankawi,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Discus Throw,رمي القرص رجال,Final,Men,,5,55.71,,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0763
Eissa Zankawi,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Men’s Discus Throw,رمي القرص رجال,Final,Men,,1,59.74,G,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0763
Ruqayya Almarzooqi,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Women’s 1500 Metres,1500 متر سيدات,Final,Women,,4,DNS,,,,,,,Official,UAE,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0764
Meryem Salek,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Women’s 1500 Metres,1500 متر سيدات,Final,Women,,,,,,,,,,Official,QAT,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0764
Amal Alroumi,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Women’s 1500 Metres,1500 متر سيدات,Final,Women,,3,5:09.74,B,,,,,,Official,KUW,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0764
Nelly Korir,Athletics,2026-05-17,4th GCC Games Doha 2026,GCC Games,,Women’s 1500 Metres,1500 متر سيدات,Final,Women,,1,4:22.56,G,,,,,,Official,BRN,GCC API,https://gccgames.qa/frontend/sport/athletics/COM-2026-0764
